id,journal_text,duration_min,sleep_hours,energy_level,stress_level,time_of_day,previous_day_mood,reflection_quality,emotional_state,intensity,cleaned_text,time_of_day_enc,reflection_quality_enc,previous_day_mood_enc,ambience_type_cafe,ambience_type_forest,ambience_type_mountain,ambience_type_ocean,ambience_type_rain,face_emotion_hint_calm_face,face_emotion_hint_happy_face,face_emotion_hint_neutral_face,face_emotion_hint_none,face_emotion_hint_tense_face,face_emotion_hint_tired_face,face_emotion_hint_unknown
107,The ocean ambience helped me stop drifting and concentrate on my next steps. I should begin with the hardest task first.,12,7.0,4,2,early_morning,restless,vague,focused,3,the ocean ambience helped me stop drifting and concentrate on my next steps i should begin with the hardest task first,0,0,4,False,False,False,True,False,True,False,False,False,False,False,False
108,"I liked the cafe session, but my mood is still split between calm and tension. There is relief, but also some lingering presure. I can't tell if I need rest or momentum.",18,7.0,3,4,night,calm,vague,mixed,4,i liked the cafe session but my mood is still split between calm and tension there is relief but also some lingering presure i cant tell if i need rest or momentum,4,0,0,True,False,False,False,False,False,False,True,False,False,False,False
109,"I wasn't expecting much, but the forest session made me feel quiet inside.",25,7.5,3,3,morning,focused,clear,calm,3,i wasnt expecting much but the forest session made me feel quiet inside,1,2,1,False,True,False,False,False,False,True,False,False,False,False,False
110,"I came in distracted, but I left the cafe session with a sharper mind.",15,7.0,3,2,evening,calm,vague,focused,3,i came in distracted but i left the cafe session with a sharper mind,3,0,0,True,False,False,False,False,False,True,False,False,False,False,False
111,"After the forest sounds I feel better than before, but not completely okay.",25,5.0,2,3,early_morning,neutral,clear,mixed,2,after the forest sounds i feel better than before but not completely okay,0,2,2,False,True,False,False,False,True,False,False,False,False,False,False
112,After the rain track I feel peaceful and less pulled in every direction. The pace of my breathing changed.,10,6.5,4,1,morning,calm,clear,calm,3,after the rain track i feel peaceful and less pulled in every direction the pace of my breathing changed,1,2,0,False,False,False,False,True,True,False,False,False,False,False,False
113,"I wanted the mountain to calm me, but today my stress feels bigger than the session I'm carrying too much in my head",20,4.5,1,4,early_morning,mixed,conflicted,overwhelmed,4,i wanted the mountain to calm me but today my stress feels bigger than the session im carrying too much in my head,0,1,3,False,False,True,False,False,False,False,False,False,False,True,False
114,"I feel lighter after the mountain sounds, like my mind finally softened. My shoulders feel less tense.",25,6.0,4,3,night,overwhelmed,clear,calm,4,i feel lighter after the mountain sounds like my mind finally softened my shoulders feel less tense,4,2,5,False,False,True,False,False,True,False,False,False,False,False,False
115,"Even after the rain track, I feel exhausted and emotionally overloaded. I almost wanted to stop midway.",15,4.5,2,4,morning,focused,clear,overwhelmed,4,even after the rain track i feel exhausted and emotionally overloaded i almost wanted to stop midway,1,2,1,False,False,False,False,True,False,False,False,False,False,True,False
116,Nothing strong came up during the rain session; I feel fairly normal. I can continue the day as usual.,20,7.5,3,3,afternoon,neutral,clear,neutral,2,nothing strong came up during the rain session i feel fairly normal i can continue the day as usual,2,2,2,False,False,False,False,True,False,False,False,True,False,False,False
117,"The mountain session gave me a pause, but the pressure is still sitting hard on me.",10,4.0,2,5,afternoon,calm,vague,overwhelmed,5,the mountain session gave me a pause but the pressure is still sitting hard on me,2,0,0,False,False,True,False,False,False,False,False,False,True,False,False
118,"Even after the cafe track, I feel exhausted and emotionally overloaded. It's hard to know where to begin.",15,5.5,3,4,morning,mixed,clear,overwhelmed,4,even after the cafe track i feel exhausted and emotionally overloaded its hard to know where to begin,1,2,3,True,False,False,False,False,False,False,False,True,False,False,False
119,"The mountain session helped a little, though I still feel pulled in too many directions idk.",12,6.5,3,5,afternoon,focused,clear,restless,4,the mountain session helped a little though i still feel pulled in too many directions idk,2,2,1,False,False,True,False,False,False,False,False,True,False,False,False
120,after the mountain track i feel peaceful and less pulled in every direction.,25,8.0,3,3,evening,overwhelmed,clear,calm,3,after the mountain track i feel peaceful and less pulled in every direction,3,2,5,False,False,True,False,False,True,False,False,False,False,False,False
121,"After a few minutes some moments felt peaceful, others not so I sat with that feeling.",18,4.0,5,4,morning,calm,clear,mixed,5,after a few minutes some moments felt peaceful others not so i sat with that feeling,1,2,0,False,True,False,False,False,False,False,False,False,False,False,True
122,At one point it felt like a normal moment even if only briefly.,25,4.0,2,4,evening,restless,clear,neutral,1,at one point it felt like a normal moment even if only briefly,3,2,4,False,True,False,False,False,False,False,False,False,True,False,False
123,For some reason teh pressure didn't really go away for a moment.,8,7.0,1,5,evening,mixed,conflicted,overwhelmed,2,for some reason teh pressure didnt really go away for a moment,3,1,3,False,True,False,False,False,False,False,False,False,True,False,False
124,After a few minutes I felt a little calmer but still distracted and I wasn't expecting that.,15,6.0,4,3,afternoon,restless,vague,mixed,1,after a few minutes i felt a little calmer but still distracted and i wasnt expecting that,2,0,4,False,True,False,False,False,False,False,False,True,False,False,False
125,At one point it felt like a normal moment but it didn't last long.,20,8.0,2,3,morning,focused,vague,neutral,3,at one point it felt like a normal moment but it didnt last long,1,0,1,False,False,False,True,False,False,False,False,False,True,False,False
126,Gradually things felt more peaceful so I sat with that feeling.,15,5.0,3,2,afternoon,mixed,conflicted,calm,5,gradually things felt more peaceful so i sat with that feeling,2,1,3,False,False,False,True,False,False,False,False,False,True,False,False
127,I noticed teh pressure didn't really go away so I sat with that feeling.,25,4.0,1,2,afternoon,mixed,vague,overwhelmed,4,i noticed teh pressure didnt really go away so i sat with that feeling,2,0,3,True,False,False,False,False,True,False,False,False,False,False,False
128,At one point teh session passed quietly even if only briefly.,20,8.0,3,3,morning,restless,clear,neutral,3,at one point teh session passed quietly even if only briefly,1,2,4,False,False,True,False,False,False,False,False,False,False,True,False
129,At one point nothing really changed and I wasn't expecting that.,12,5.0,5,5,morning,neutral,clear,neutral,3,at one point nothing really changed and i wasnt expecting that,1,2,2,False,False,False,True,False,True,False,False,False,False,False,False
130,After a few minutes I couldn't sit still mentally for a moment.,8,8.0,2,2,night,neutral,conflicted,restless,4,after a few minutes i couldnt sit still mentally for a moment,4,1,2,False,False,False,True,False,False,True,False,False,False,False,False
131,By the end I could finally concentrate and I tried to notice it.,18,7.0,1,2,afternoon,calm,conflicted,focused,2,by the end i could finally concentrate and i tried to notice it,2,1,0,True,False,False,False,False,False,True,False,False,False,False,False
132,After a few minutes nothing really changed which surprised me.,8,8.0,2,3,night,focused,conflicted,neutral,5,after a few minutes nothing really changed which surprised me,4,1,1,False,False,False,True,False,False,False,False,True,False,False,False
133,honestly i couldn't relax much so i sat with that feeling.,15,7.0,1,1,morning,overwhelmed,clear,overwhelmed,2,honestly i couldnt relax much so i sat with that feeling,1,2,5,False,False,False,True,False,True,False,False,False,False,False,False
134,honestly i started planning my day and i tried to notice it.,8,7.0,5,1,morning,mixed,clear,focused,2,honestly i started planning my day and i tried to notice it,1,2,3,True,False,False,False,False,True,False,False,False,False,False,False
135,Honestly I organized my ideas better so I sat with that feeling.,8,7.0,3,4,evening,overwhelmed,conflicted,focused,4,honestly i organized my ideas better so i sat with that feeling,3,1,5,False,False,True,False,False,False,False,False,True,False,False,False
136,During the session I started planning my day which surprised me.,8,4.0,5,4,afternoon,calm,clear,focused,1,during the session i started planning my day which surprised me,2,2,0,False,False,False,True,False,True,False,False,False,False,False,False
137,By the end I didn't notice strong emotions and I just observed it.,8,8.0,1,4,evening,restless,vague,neutral,2,by the end i didnt notice strong emotions and i just observed it,3,0,4,False,True,False,False,False,False,False,False,True,False,False,False
